3.775287246704101562e+01 -1.224081802368164062e+02
3.779600143432617188e+01 -1.223968582153320312e+02
3.778519439697265625e+01 -1.223957595825195312e+02
3.781062316894531250e+01 -1.224245681762695312e+02
3.779349517822265625e+01 -1.224071502685546875e+02
3.779553985595703125e+01 -1.224084777832031250e+02
3.777883148193359375e+01 -1.224576492309570312e+02
3.778895568847656250e+01 -1.223990936279296875e+02
3.774086380004882812e+01 -1.224329605102539062e+02
3.776919174194335938e+01 -1.224335708618164062e+02
3.778899002075195312e+01 -1.224088439941406250e+02
3.776174163818359375e+01 -1.224173507690429688e+02
3.777204132080078125e+01 -1.224368820190429688e+02
3.775016403198242188e+01 -1.224123001098632812e+02
3.776891326904296875e+01 -1.224739837646484375e+02
3.775894927978515625e+01 -1.224421768188476562e+02
3.774676513671875000e+01 -1.224127197265625000e+02
3.777108764648437500e+01 -1.224683837890625000e+02
3.779141998291015625e+01 -1.224026031494140625e+02
